-1.685000E+00 3.963161E-02 1.330702E+00
-1.650000E+00 4.587281E-02 1.274986E+00
-1.615000E+00 5.271580E-02 1.216942E+00
-1.580000E+00 6.025721E-02 1.157287E+00
-1.545000E+00 6.860219E-02 1.096892E+00
-1.510000E+00 7.785849E-02 1.036739E+00
-1.475000E+00 8.812533E-02 9.778677E-01
-1.440000E+00 9.947480E-02 9.213277E-01
-1.405000E+00 1.119234E-01 8.681244E-01
-1.370000E+00 1.253932E-01 8.191676E-01
-1.335000E+00 1.396677E-01 7.752259E-01
-1.300000E+00 1.543539E-01 7.368878E-01
-1.265000E+00 1.688782E-01 7.045349E-01
-1.230000E+00 1.825477E-01 6.783283E-01
-1.195000E+00 1.946976E-01 6.582090E-01
-1.160000E+00 2.049013E-01 6.439117E-01
-1.125000E+00 2.131544E-01 6.349860E-01
-1.090000E+00 2.199272E-01 6.308210E-01
-1.055000E+00 2.260450E-01 6.306707E-01
-1.020000E+00 2.324658E-01 6.336814E-01
-9.850000E-01 2.400778E-01 6.389237E-01
-9.500000E-01 2.495926E-01 6.454329E-01
-9.150000E-01 2.615371E-01 6.522550E-01
-8.800000E-01 2.763064E-01 6.584952E-01
-8.450000E-01 2.942364E-01 6.633660E-01
-8.100000E-01 3.156748E-01 6.662301E-01
-7.750000E-01 3.410410E-01 6.666353E-01
-7.400000E-01 3.708769E-01 6.643386E-01
-7.050000E-01 4.058896E-01 6.593185E-01
-6.700000E-01 4.469860E-01 6.517741E-01
-6.350000E-01 4.952962E-01 6.421089E-01
-6.000000E-01 5.521656E-01 6.308996E-01
-5.650000E-01 6.190812E-01 6.188476E-01
-5.300000E-01 6.974617E-01 6.067138E-01
-4.950000E-01 7.881994E-01 5.952357E-01
-4.600000E-01 8.908321E-01 5.850327E-01
-4.250000E-01 1.002373E+00 5.765151E-01
-3.900000E-01 1.116339E+00 5.698281E-01
-3.550000E-01 1.223200E+00 5.648714E-01
-3.200000E-01 1.312917E+00 5.614006E-01
-2.850000E-01 1.377872E+00 5.591502E-01
-2.500000E-01 1.413990E+00 5.579044E-01
-2.150000E-01 1.420297E+00 5.575046E-01
-1.800000E-01 1.398359E+00 5.578208E-01
-1.450000E-01 1.351648E+00 5.586941E-01
-1.100000E-01 1.281928E+00 5.598141E-01
-7.500000E-02 1.178133E+00 5.605988E-01
-4.000000E-02 1.016616E+00 5.606125E-01
-5.000000E-03 8.269964E-01 5.609245E-01
3.000000E-02 6.855040E-01 5.635493E-01
6.500000E-02 5.975580E-01 5.688683E-01
1.000000E-01 5.449355E-01 5.760830E-01
1.350000E-01 5.157357E-01 5.841180E-01
1.700000E-01 5.031622E-01 5.919546E-01
2.050000E-01 5.032584E-01 5.987447E-01
2.400000E-01 5.137107E-01 6.038579E-01
2.750000E-01 5.332308E-01 6.069007E-01
3.100000E-01 5.612127E-01 6.077181E-01
3.450000E-01 5.975161E-01 6.063801E-01
3.800000E-01 6.422957E-01 6.031536E-01
4.150000E-01 6.958204E-01 5.984603E-01
4.500000E-01 7.582329E-01 5.928202E-01
4.850000E-01 8.292141E-01 5.867863E-01
5.200000E-01 9.075638E-01 5.808726E-01
5.550000E-01 9.908451E-01 5.754893E-01
5.900000E-01 1.075486E+00 5.708975E-01
6.250000E-01 1.158023E+00 5.671918E-01
6.600000E-01 1.238406E+00 5.642885E-01
6.950000E-01 1.326764E+00 5.617996E-01
7.300000E-01 1.455753E+00 5.583172E-01
7.650000E-01 1.662003E+00 5.476852E-01
